,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
7456,1367.0,0.63,0.75,3.0,134.0,3.0,0.0,1.0,sales,low
7457,2387.0,0.56,0.59,3.0,133.0,2.0,0.0,0.0,support,low
7458,9140.0,0.95,0.8,3.0,203.0,5.0,0.0,0.0,sales,low
7459,13136.0,0.41,0.47,2.0,156.0,3.0,0.0,0.0,technical,low
7460,5354.0,0.71,0.58,3.0,159.0,5.0,0.0,0.0,accounting,low
7461,7449.0,0.58,0.71,,201.0,,,,,
7462,7254.0,0.96,0.66,3.0,166.0,2.0,0.0,0.0,support,high
7463,8023.0,0.77,0.85,3.0,188.0,4.0,0.0,0.0,technical,high
7464,11157.0,0.86,,4.0,269.0,10.0,0.0,0.0,technical,medium
7465,8247.0,0.73,0.68,3.0,143.0,3.0,0.0,0.0,technical,medium
7466,2894.0,,0.44,2.0,156.0,3.0,0.0,0.0,IT,medium
7467,4028.0,0.61,0.58,3.0,96.0,4.0,0.0,0.0,hr,medium
7468,11869.0,0.91,,3.0,245.0,3.0,1.0,0.0,sales,medium
7469,14504.0,0.65,0.53,3.0,166.0,7.0,0.0,0.0,sales,medium
7470,2108.0,0.83,0.93,4.0,251.0,3.0,0.0,0.0,sales,low
7471,8300.0,0.95,0.87,3.0,252.0,3.0,0.0,0.0,sales,low
7472,6773.0,0.62,0.71,,205.0,,,,,
7473,3492.0,0.75,0.92,5.0,194.0,,0.0,0.0,sales,medium
7474,3000.0,0.68,,6.0,281.0,3.0,0.0,0.0,technical,low
7475,3018.0,0.11,0.8,6.0,267.0,4.0,0.0,0.0,accounting,medium
7476,9354.0,0.77,0.83,3.0,254.0,10.0,0.0,0.0,marketing,low
7477,1332.0,0.84,0.47,2.0,266.0,3.0,0.0,0.0,marketing,medium
7478,4298.0,0.13,0.55,5.0,155.0,3.0,0.0,0.0,sales,medium
7479,13388.0,0.85,0.76,3.0,144.0,7.0,0.0,0.0,product_mng,medium
7480,11886.0,0.68,0.71,4.0,149.0,6.0,1.0,0.0,marketing,low
7481,12630.0,0.73,0.85,5.0,235.0,3.0,0.0,0.0,marketing,low
7482,7217.0,,0.71,,203.0,,,,,
7483,8285.0,0.64,0.97,5.0,249.0,2.0,0.0,0.0,accounting,medium
7484,8555.0,0.85,0.73,4.0,215.0,5.0,0.0,0.0,product_mng,low
7485,2049.0,0.18,0.83,5.0,214.0,3.0,0.0,0.0,technical,low
7486,3492.0,,0.91,4.0,,5.0,0.0,0.0,support,low
7487,7526.0,0.6,0.71,,200.0,,,,,
7488,7519.0,0.6,0.72,5.0,147.0,2.0,0.0,0.0,sales,medium
7489,6549.0,0.74,0.78,4.0,187.0,2.0,0.0,0.0,management,high
7490,,0.6,0.71,,200.0,,,,,
7491,3253.0,,0.91,7.0,245.0,4.0,0.0,0.0,RandD,medium
7492,7178.0,0.6,0.66,,203.0,,,,,
7493,14433.0,0.67,0.64,5.0,287.0,3.0,0.0,0.0,product_mng,low
7494,3505.0,0.13,0.88,3.0,257.0,4.0,0.0,0.0,sales,low
7495,7570.0,0.78,0.62,4.0,177.0,5.0,0.0,0.0,accounting,low
7496,4167.0,0.79,0.86,3.0,240.0,5.0,0.0,0.0,technical,medium
7497,14999.0,0.25,0.72,6.0,120.0,6.0,0.0,0.0,RandD,medium
7498,,0.93,0.72,3.0,200.0,3.0,0.0,0.0,sales,low
7499,2976.0,0.68,0.6,4.0,198.0,2.0,0.0,0.0,support,medium
7500,3994.0,0.7,0.73,3.0,256.0,3.0,0.0,0.0,marketing,low
7501,920.0,0.12,0.8,7.0,285.0,4.0,0.0,0.0,management,low
7502,4072.0,0.61,0.71,,177.0,,,,,
7503,7720.0,0.61,0.73,,199.0,,,,,
7504,5247.0,0.9,0.49,3.0,156.0,3.0,0.0,0.0,IT,low
7505,2034.0,0.47,0.43,2.0,144.0,3.0,0.0,0.0,support,medium
7506,9918.0,0.54,0.54,3.0,139.0,8.0,0.0,0.0,product_mng,low
7507,3057.0,0.72,,4.0,240.0,2.0,1.0,0.0,support,medium
7508,4762.0,0.58,0.77,3.0,199.0,2.0,0.0,0.0,sales,medium
7509,4156.0,0.74,0.46,2.0,164.0,3.0,0.0,0.0,technical,medium
7510,9247.0,0.69,0.81,3.0,200.0,3.0,1.0,1.0,accounting,medium
7511,11313.0,0.58,0.8,3.0,137.0,3.0,0.0,0.0,support,high
7512,7507.0,,0.71,,198.0,,,,,
7513,7630.0,0.61,0.73,,200.0,,,,,
7514,7753.0,1.0,0.72,3.0,262.0,8.0,0.0,0.0,sales,high
7515,9005.0,0.76,,3.0,251.0,3.0,0.0,0.0,product_mng,low
7516,9831.0,0.59,0.53,3.0,105.0,4.0,0.0,0.0,sales,medium
7517,7628.0,0.64,0.53,3.0,153.0,5.0,0.0,0.0,support,medium
7518,2730.0,0.7,0.85,4.0,140.0,3.0,0.0,0.0,support,low
7519,12218.0,0.73,0.71,3.0,180.0,8.0,0.0,0.0,RandD,medium
7520,12057.0,0.4,0.47,2.0,163.0,3.0,0.0,0.0,sales,medium
7521,10309.0,0.75,0.62,5.0,277.0,4.0,0.0,0.0,product_mng,high
7522,4750.0,0.94,0.69,3.0,,3.0,1.0,1.0,accounting,medium
7523,6170.0,0.59,0.93,3.0,202.0,2.0,0.0,0.0,sales,medium
7524,13901.0,0.82,0.65,5.0,,5.0,0.0,0.0,sales,low
7525,14439.0,0.64,0.82,4.0,220.0,4.0,0.0,0.0,marketing,low
7526,11316.0,0.34,0.72,6.0,268.0,4.0,0.0,0.0,support,high
7527,1012.0,0.74,0.97,5.0,287.0,5.0,0.0,0.0,IT,low
7528,1336.0,0.14,0.81,7.0,267.0,4.0,0.0,0.0,marketing,low
7529,3584.0,0.2,0.7,6.0,200.0,4.0,0.0,0.0,sales,low
7530,7221.0,0.6,0.5,4.0,168.0,3.0,0.0,0.0,RandD,medium
7531,6419.0,0.75,0.79,5.0,202.0,3.0,0.0,0.0,IT,medium
7532,13781.0,0.8,0.82,3.0,152.0,2.0,0.0,0.0,product_mng,low
7533,7269.0,0.57,0.72,,203.0,,,,,
7534,7765.0,0.61,0.7,,197.0,,,,,
7535,3834.0,0.68,0.85,4.0,203.0,2.0,0.0,0.0,hr,low
7536,8772.0,0.65,0.74,3.0,202.0,3.0,0.0,0.0,management,high
7537,9836.0,0.62,0.43,3.0,114.0,4.0,0.0,0.0,sales,low
7538,2599.0,0.46,0.48,2.0,177.0,2.0,0.0,0.0,hr,low
7539,820.0,0.12,1.0,4.0,242.0,3.0,0.0,0.0,sales,medium
7540,3546.0,0.76,0.79,5.0,193.0,5.0,0.0,0.0,IT,medium
7541,4416.0,0.74,0.76,3.0,269.0,3.0,0.0,0.0,marketing,low
7542,1563.0,0.16,0.88,4.0,256.0,4.0,0.0,0.0,IT,medium
7543,7182.0,0.6,0.71,,201.0,,,,,
7544,10318.0,0.56,0.78,3.0,148.0,3.0,0.0,1.0,sales,medium
7545,7309.0,0.57,0.6,3.0,201.0,8.0,0.0,0.0,sales,high
7546,6152.0,,0.95,4.0,255.0,3.0,0.0,0.0,IT,medium
7547,54.0,0.15,0.92,6.0,271.0,5.0,0.0,0.0,marketing,low
7548,,0.6,0.71,3.0,200.0,3.0,0.0,0.0,accounting,medium
7549,11326.0,0.69,0.87,3.0,201.0,4.0,0.0,0.0,technical,low
7550,7482.0,0.65,0.72,,,,,,,
7551,8063.0,0.42,0.45,2.0,151.0,3.0,0.0,0.0,product_mng,high
7552,14539.0,0.82,0.47,3.0,169.0,3.0,0.0,0.0,sales,medium
7553,13943.0,0.43,0.6,2.0,151.0,3.0,0.0,0.0,marketing,low
7554,7547.0,0.72,,3.0,142.0,3.0,0.0,1.0,marketing,high
7555,7868.0,0.51,0.6,3.0,137.0,3.0,0.0,1.0,management,low
7556,,0.7,0.87,4.0,266.0,5.0,0.0,0.0,sales,medium
7557,4535.0,0.68,0.48,4.0,167.0,7.0,0.0,0.0,IT,medium
7558,2573.0,0.68,0.71,3.0,194.0,4.0,0.0,0.0,sales,low
7559,8655.0,0.87,0.81,4.0,141.0,2.0,0.0,0.0,marketing,low
7560,10966.0,0.59,0.7,,203.0,,,,,
7561,2689.0,0.56,0.66,3.0,173.0,5.0,0.0,0.0,IT,low
7562,14990.0,0.8,0.82,6.0,259.0,4.0,1.0,0.0,sales,medium
7563,1463.0,0.8,0.84,5.0,289.0,5.0,0.0,0.0,IT,medium
7564,5529.0,0.75,0.84,3.0,107.0,3.0,0.0,0.0,management,high
7565,5291.0,0.38,0.63,3.0,106.0,3.0,0.0,0.0,RandD,low
7566,,0.21,0.71,3.0,200.0,3.0,0.0,0.0,technical,high
7567,13680.0,0.6,0.51,3.0,154.0,3.0,0.0,0.0,IT,medium
7568,13244.0,0.47,0.51,2.0,148.0,3.0,0.0,0.0,technical,low
7569,5949.0,0.59,0.7,,202.0,,,,,
7570,3641.0,0.13,0.42,6.0,266.0,6.0,0.0,0.0,technical,low
7571,7521.0,0.63,,,201.0,,,,,
7572,759.0,0.13,0.85,6.0,268.0,5.0,0.0,0.0,product_mng,low
7573,9732.0,,0.52,2.0,138.0,3.0,0.0,0.0,accounting,medium
7574,7359.0,0.91,0.79,5.0,233.0,2.0,0.0,0.0,accounting,high
7575,7613.0,0.62,0.71,,198.0,,,,,
7576,3566.0,0.69,0.9,5.0,279.0,3.0,0.0,0.0,marketing,low
7577,9106.0,0.09,0.82,6.0,276.0,4.0,0.0,0.0,IT,medium
7578,6334.0,0.6,0.71,,197.0,,,,,
7579,13930.0,0.93,0.99,3.0,224.0,3.0,0.0,1.0,management,low
7580,,0.57,0.96,5.0,,2.0,0.0,0.0,IT,high
7581,7596.0,0.62,,,195.0,,,,,
7582,9949.0,0.69,0.71,3.0,201.0,3.0,0.0,0.0,sales,medium
7583,7380.0,0.63,0.72,,195.0,,,,,
7584,,0.87,0.72,5.0,,2.0,1.0,0.0,sales,low
7585,2686.0,0.88,0.68,3.0,136.0,3.0,0.0,0.0,sales,high
7586,14833.0,0.41,0.56,2.0,135.0,3.0,0.0,0.0,sales,medium
7587,2301.0,0.76,0.77,5.0,220.0,2.0,0.0,0.0,sales,low
7588,13870.0,0.95,0.72,3.0,170.0,2.0,0.0,0.0,sales,high
7589,6676.0,0.71,0.69,3.0,204.0,4.0,1.0,0.0,sales,medium
7590,10825.0,0.49,0.9,4.0,153.0,3.0,0.0,0.0,support,medium
7591,13370.0,0.38,0.46,2.0,152.0,3.0,0.0,0.0,technical,medium
7592,10418.0,0.6,0.5,3.0,178.0,2.0,0.0,0.0,product_mng,high
7593,,0.75,0.96,3.0,199.0,2.0,0.0,0.0,technical,low
7594,3999.0,0.72,0.77,3.0,205.0,2.0,0.0,0.0,RandD,medium
7595,14303.0,,0.67,3.0,215.0,3.0,0.0,1.0,sales,medium
7596,14261.0,0.11,,6.0,271.0,4.0,0.0,0.0,marketing,low
7597,3138.0,0.91,0.91,5.0,196.0,3.0,0.0,0.0,technical,medium
7598,7331.0,0.64,0.63,4.0,271.0,3.0,0.0,0.0,management,high
7599,1192.0,0.14,0.89,4.0,244.0,4.0,0.0,0.0,sales,low
7600,11435.0,0.62,0.56,4.0,191.0,2.0,0.0,0.0,support,medium
7601,385.0,0.7,0.81,4.0,162.0,5.0,0.0,0.0,IT,medium
7602,5339.0,0.7,0.74,3.0,152.0,3.0,0.0,0.0,technical,high
7603,14600.0,0.91,0.46,3.0,147.0,7.0,0.0,0.0,management,medium
7604,7446.0,0.61,0.71,,199.0,,,,,
7605,11753.0,0.09,0.93,3.0,247.0,4.0,0.0,1.0,sales,low
7606,3295.0,0.5,0.64,4.0,202.0,3.0,0.0,1.0,sales,medium
7607,13395.0,0.82,0.74,3.0,258.0,3.0,0.0,0.0,management,high
7608,8897.0,0.59,,,200.0,,,,,
7609,240.0,0.12,0.91,6.0,296.0,5.0,0.0,0.0,accounting,low
7610,2596.0,0.97,0.74,3.0,198.0,2.0,0.0,0.0,sales,medium
7611,4348.0,0.63,0.58,3.0,197.0,2.0,0.0,0.0,support,low
7612,10996.0,0.74,0.92,3.0,212.0,3.0,0.0,0.0,technical,low
7613,1080.0,0.11,0.87,7.0,257.0,4.0,0.0,0.0,sales,medium
7614,13451.0,0.91,0.9,5.0,248.0,6.0,0.0,0.0,sales,medium
7615,1366.0,0.6,0.93,5.0,225.0,4.0,0.0,0.0,sales,low
7616,5189.0,0.76,0.66,4.0,245.0,3.0,0.0,1.0,RandD,low
7617,7718.0,0.67,0.57,3.0,166.0,8.0,0.0,0.0,management,medium
7618,13916.0,0.86,0.57,3.0,219.0,10.0,0.0,0.0,sales,medium
7619,8525.0,0.61,0.56,4.0,187.0,3.0,0.0,0.0,RandD,low
7620,8958.0,0.76,0.62,3.0,128.0,3.0,0.0,0.0,sales,low
7621,1432.0,0.88,0.82,4.0,293.0,5.0,0.0,0.0,IT,medium
7622,9578.0,0.78,0.74,3.0,227.0,3.0,0.0,0.0,hr,low
7623,13764.0,0.43,,2.0,139.0,3.0,0.0,0.0,hr,medium
7624,7442.0,0.58,0.71,,,,,,,
7625,13187.0,0.42,0.42,2.0,96.0,3.0,0.0,0.0,hr,medium
7626,2466.0,0.14,0.92,3.0,255.0,3.0,0.0,0.0,accounting,low
7627,4801.0,0.52,0.73,5.0,189.0,3.0,0.0,0.0,accounting,high
7628,1223.0,0.13,0.76,6.0,268.0,4.0,0.0,0.0,marketing,medium
7629,5359.0,,0.76,3.0,,10.0,0.0,0.0,sales,medium
7630,11601.0,0.66,0.75,3.0,199.0,3.0,0.0,0.0,marketing,medium
7631,,0.94,0.71,3.0,196.0,3.0,1.0,0.0,sales,high
7632,7312.0,0.59,0.71,,205.0,,,,,
7633,2961.0,0.66,0.52,3.0,160.0,4.0,0.0,0.0,support,low
7634,7768.0,0.61,0.71,,200.0,,,,,
7635,8121.0,0.62,0.83,4.0,145.0,2.0,0.0,0.0,marketing,medium
7636,8057.0,0.7,0.72,4.0,250.0,2.0,0.0,0.0,IT,medium
7637,7125.0,0.61,0.7,,203.0,,,,,
7638,12766.0,0.44,0.5,2.0,130.0,3.0,0.0,0.0,IT,low
7639,7567.0,0.6,0.72,,197.0,,,,,
7640,7260.0,0.59,0.6,6.0,199.0,4.0,1.0,0.0,RandD,medium
7641,10203.0,0.71,0.77,4.0,,3.0,0.0,0.0,hr,high
7642,9601.0,0.63,0.65,3.0,199.0,3.0,0.0,0.0,accounting,high
7643,3742.0,0.76,0.84,3.0,,5.0,0.0,0.0,sales,medium
7644,1511.0,0.17,1.0,5.0,271.0,5.0,0.0,0.0,technical,low
7645,10270.0,0.8,0.66,3.0,157.0,3.0,0.0,1.0,management,medium
7646,7655.0,0.6,0.65,,203.0,,,,,
7647,9145.0,0.74,0.7,3.0,195.0,3.0,0.0,0.0,IT,medium
7648,13964.0,,0.84,4.0,227.0,4.0,1.0,0.0,hr,high
7649,5832.0,0.37,0.66,2.0,139.0,3.0,0.0,0.0,IT,high
7650,9187.0,0.67,0.74,3.0,293.0,4.0,0.0,0.0,accounting,medium
7651,6430.0,0.63,0.74,3.0,213.0,2.0,1.0,0.0,RandD,high
7652,4074.0,0.13,0.41,6.0,,4.0,0.0,0.0,sales,medium
7653,7252.0,0.6,0.78,,197.0,,,,,
7654,5278.0,0.6,0.79,5.0,275.0,4.0,0.0,0.0,support,medium
7655,4358.0,0.74,0.77,4.0,197.0,4.0,0.0,0.0,support,medium
7656,8247.0,0.7,0.71,3.0,,3.0,0.0,0.0,sales,high
7657,9265.0,0.54,0.83,3.0,247.0,2.0,0.0,0.0,sales,low
7658,,0.29,0.92,6.0,247.0,6.0,1.0,0.0,technical,low
7659,1764.0,0.09,0.85,3.0,197.0,4.0,0.0,0.0,technical,medium
7660,1867.0,0.41,0.45,2.0,123.0,3.0,0.0,0.0,technical,low
7661,13576.0,0.67,0.9,4.0,169.0,5.0,0.0,0.0,accounting,medium
7662,1714.0,0.95,0.66,2.0,169.0,3.0,0.0,0.0,sales,low
7663,2671.0,,0.77,5.0,203.0,2.0,0.0,0.0,sales,low
7664,,0.83,0.97,3.0,260.0,5.0,0.0,0.0,sales,low
7665,1695.0,0.13,0.77,6.0,263.0,4.0,0.0,0.0,sales,low
7666,7682.0,0.58,0.72,,194.0,,,,,
7667,3068.0,0.64,,3.0,196.0,3.0,0.0,0.0,marketing,high
7668,7693.0,0.62,0.65,3.0,188.0,3.0,0.0,0.0,sales,medium
7669,1331.0,0.8,0.81,5.0,277.0,5.0,0.0,0.0,IT,low
7670,8700.0,0.74,0.73,,197.0,,,,,
7671,7418.0,0.44,0.57,2.0,148.0,2.0,0.0,0.0,sales,medium
7672,14211.0,0.46,0.44,2.0,127.0,3.0,0.0,0.0,marketing,low
7673,788.0,0.87,0.99,5.0,,5.0,0.0,0.0,support,low
7674,12934.0,0.76,0.6,2.0,137.0,3.0,1.0,0.0,product_mng,medium
7675,12018.0,0.7,0.71,3.0,177.0,2.0,0.0,0.0,hr,medium
7676,7589.0,0.61,0.58,,197.0,,,,,
7677,14013.0,0.86,0.8,4.0,238.0,4.0,0.0,0.0,hr,low
7678,1221.0,0.17,0.96,6.0,310.0,4.0,0.0,0.0,sales,low
7679,7550.0,0.59,0.71,,201.0,,,,,
7680,14521.0,0.44,0.39,4.0,198.0,8.0,1.0,0.0,RandD,medium
7681,13431.0,0.53,0.57,4.0,144.0,3.0,0.0,0.0,sales,medium
7682,3954.0,0.69,0.98,4.0,165.0,5.0,1.0,0.0,technical,low
7683,7477.0,0.61,0.71,,199.0,,,,,
7684,7434.0,0.63,0.72,,199.0,,,,,
7685,7715.0,0.57,0.72,,199.0,,,,,
7686,7630.0,0.61,0.7,,199.0,,,,,
7687,4369.0,0.59,0.79,3.0,198.0,3.0,0.0,1.0,hr,medium
7688,9826.0,0.72,0.45,3.0,159.0,3.0,0.0,0.0,accounting,high
7689,8240.0,0.74,0.92,3.0,265.0,2.0,0.0,0.0,technical,medium
7690,7760.0,0.62,0.7,,197.0,,,,,
7691,8424.0,0.62,0.76,3.0,183.0,4.0,0.0,0.0,sales,medium
7692,7393.0,0.67,0.71,,202.0,,,,,
7693,1050.0,0.82,0.74,5.0,224.0,3.0,0.0,0.0,sales,high
7694,12007.0,0.31,0.73,3.0,,8.0,0.0,0.0,management,low
7695,7122.0,0.6,0.71,,201.0,,,,,
7696,12781.0,0.73,0.98,4.0,251.0,3.0,0.0,0.0,support,high
7697,7654.0,0.6,0.72,,201.0,,,,,
7698,7627.0,0.73,0.78,5.0,186.0,2.0,0.0,0.0,accounting,medium
7699,7754.0,0.67,0.75,4.0,204.0,3.0,0.0,0.0,sales,medium
7700,7113.0,0.65,0.7,4.0,225.0,10.0,0.0,0.0,management,high
7701,6311.0,0.64,0.56,5.0,204.0,3.0,0.0,0.0,sales,high
7702,2595.0,0.64,0.85,4.0,204.0,3.0,0.0,0.0,sales,low
7703,7890.0,0.65,0.95,5.0,190.0,2.0,0.0,0.0,sales,low
7704,7333.0,0.64,0.69,,198.0,,,,,
7705,7426.0,0.6,0.76,,204.0,,,,,
7706,6444.0,0.68,0.73,4.0,145.0,3.0,0.0,0.0,RandD,low
7707,10015.0,0.4,0.44,2.0,160.0,2.0,0.0,0.0,support,low
7708,1.0,0.73,0.87,2.0,280.0,5.0,0.0,0.0,marketing,low
7709,7473.0,0.6,0.7,,200.0,,,,,
7710,8841.0,0.61,0.81,4.0,211.0,3.0,0.0,0.0,sales,medium
7711,7530.0,0.6,,,175.0,,,,,
7712,4049.0,0.74,0.79,4.0,161.0,2.0,1.0,0.0,IT,low
7713,8405.0,0.5,0.91,4.0,261.0,2.0,1.0,0.0,product_mng,low
7714,5185.0,0.92,0.89,5.0,249.0,4.0,1.0,0.0,IT,medium
7715,7365.0,0.6,0.62,,198.0,,,,,
7716,2133.0,0.94,0.85,3.0,280.0,6.0,0.0,0.0,technical,low
7717,14323.0,0.11,0.79,6.0,258.0,7.0,0.0,0.0,sales,medium
7718,,0.62,0.71,,198.0,,,,,
7719,4075.0,,0.85,6.0,294.0,6.0,0.0,0.0,technical,medium
7720,5854.0,0.78,0.68,3.0,202.0,2.0,0.0,0.0,sales,medium
7721,9027.0,0.6,0.66,3.0,152.0,2.0,0.0,0.0,IT,low
7722,4799.0,,,4.0,201.0,4.0,1.0,0.0,support,medium
7723,8866.0,0.55,0.61,3.0,203.0,3.0,1.0,0.0,RandD,high
7724,8197.0,0.14,0.84,5.0,262.0,4.0,0.0,0.0,support,low
7725,9872.0,,0.59,2.0,167.0,2.0,0.0,0.0,technical,medium
7726,12849.0,0.21,0.58,6.0,271.0,6.0,0.0,0.0,sales,medium
7727,4387.0,0.77,0.56,6.0,163.0,3.0,0.0,0.0,technical,low
7728,14722.0,0.42,0.45,3.0,162.0,5.0,0.0,0.0,marketing,low
7729,7437.0,0.63,0.76,,196.0,,,,,
7730,,0.6,0.7,,182.0,,,,,
7731,3914.0,0.14,0.7,6.0,236.0,4.0,0.0,0.0,technical,low
7732,12507.0,0.9,0.9,3.0,249.0,10.0,0.0,0.0,technical,medium
7733,8342.0,0.73,0.76,3.0,241.0,3.0,0.0,1.0,management,medium
7734,10280.0,0.88,,3.0,167.0,10.0,0.0,0.0,IT,medium
7735,7943.0,0.68,0.87,5.0,267.0,4.0,0.0,0.0,RandD,medium
7736,7374.0,0.59,0.72,,205.0,,,,,
7737,7565.0,0.62,0.66,3.0,187.0,2.0,0.0,,sales,low
7738,8868.0,0.39,0.8,3.0,262.0,2.0,0.0,0.0,product_mng,low
7739,3689.0,0.95,,4.0,204.0,2.0,0.0,0.0,accounting,medium
7740,7627.0,0.87,0.52,3.0,200.0,3.0,0.0,0.0,RandD,low
7741,8710.0,0.61,0.66,2.0,122.0,3.0,0.0,0.0,sales,medium
7742,14174.0,0.68,,3.0,215.0,6.0,0.0,0.0,sales,low
7743,3063.0,0.87,0.93,4.0,215.0,3.0,0.0,0.0,hr,medium
7744,7501.0,0.61,0.75,,186.0,,,,,
7745,1769.0,,0.45,2.0,142.0,3.0,0.0,0.0,RandD,low
7746,7436.0,0.63,0.71,,201.0,,,,,
7747,13331.0,0.13,0.71,6.0,281.0,4.0,0.0,0.0,sales,low
7748,12863.0,0.92,,3.0,266.0,4.0,0.0,1.0,sales,medium
7749,6707.0,0.59,0.63,,202.0,,,,,
7750,7538.0,0.58,0.72,,203.0,,,,,
7751,6842.0,0.68,0.73,,196.0,,,,,
7752,7331.0,0.51,0.53,3.0,161.0,2.0,1.0,0.0,product_mng,medium
7753,13520.0,0.23,0.82,6.0,294.0,6.0,0.0,0.0,sales,low
7754,4701.0,0.84,0.8,4.0,146.0,6.0,0.0,0.0,hr,low
7755,5251.0,0.71,0.5,4.0,147.0,2.0,0.0,0.0,support,high
7756,2845.0,0.37,0.49,2.0,139.0,3.0,0.0,0.0,technical,low
7757,,0.6,0.7,,208.0,,,,,
7758,3681.0,0.19,0.75,4.0,273.0,6.0,0.0,0.0,product_mng,medium
7759,1334.0,0.73,0.7,3.0,209.0,5.0,0.0,0.0,IT,medium
7760,742.0,0.09,0.89,4.0,305.0,5.0,0.0,0.0,accounting,low
7761,9418.0,0.58,0.78,5.0,106.0,3.0,0.0,0.0,RandD,medium
7762,14735.0,0.81,0.52,2.0,157.0,3.0,0.0,0.0,management,low
7763,1203.0,0.63,0.5,5.0,259.0,2.0,1.0,0.0,support,low
7764,,0.75,0.74,4.0,168.0,3.0,0.0,1.0,support,medium
7765,1.0,0.65,0.89,3.0,240.0,3.0,0.0,0.0,sales,low
7766,5727.0,0.7,0.91,5.0,227.0,3.0,0.0,0.0,sales,high
7767,12510.0,0.75,0.79,5.0,142.0,5.0,0.0,1.0,accounting,medium
7768,3579.0,0.61,1.0,4.0,225.0,3.0,0.0,1.0,sales,medium
7769,52.0,0.78,0.96,4.0,296.0,5.0,0.0,0.0,IT,low
7770,11677.0,,0.47,2.0,132.0,3.0,0.0,0.0,technical,medium
7771,7410.0,0.62,0.73,,175.0,,,,,
7772,7833.0,0.62,0.71,,199.0,,,,,
7773,3898.0,0.15,,7.0,138.0,5.0,0.0,0.0,support,low
7774,12340.0,,0.7,3.0,170.0,2.0,0.0,0.0,management,high
7775,6639.0,0.69,0.73,4.0,200.0,3.0,0.0,1.0,accounting,medium
7776,4629.0,0.41,0.49,3.0,146.0,3.0,0.0,0.0,product_mng,low
7777,1022.0,0.73,0.87,2.0,139.0,3.0,0.0,0.0,marketing,low
7778,9486.0,0.6,0.48,3.0,208.0,3.0,0.0,0.0,product_mng,low
7779,9404.0,0.71,0.62,2.0,153.0,3.0,0.0,0.0,sales,medium
7780,10887.0,0.67,,3.0,253.0,10.0,0.0,0.0,management,high
7781,9134.0,0.61,0.81,4.0,,2.0,1.0,0.0,sales,medium
7782,11408.0,0.69,0.4,3.0,210.0,3.0,0.0,1.0,accounting,high
7783,5925.0,0.65,0.74,5.0,142.0,2.0,0.0,0.0,product_mng,low
7784,2742.0,0.42,0.79,2.0,131.0,3.0,0.0,0.0,product_mng,medium
7785,12274.0,0.8,0.99,4.0,141.0,5.0,0.0,0.0,hr,medium
7786,4348.0,0.5,0.47,3.0,158.0,6.0,1.0,0.0,technical,low
7787,1270.0,0.14,0.85,7.0,,4.0,0.0,0.0,sales,low
7788,7284.0,0.59,0.71,,197.0,,,,,
7789,,0.6,0.71,,201.0,,,,,
7790,7662.0,0.45,0.76,,202.0,,,,,
7791,8594.0,0.91,0.91,4.0,223.0,7.0,0.0,0.0,sales,medium
7792,6171.0,0.62,0.72,,,,,,,
7793,3608.0,0.64,0.84,4.0,229.0,5.0,0.0,0.0,RandD,medium
7794,1004.0,0.38,0.47,4.0,135.0,3.0,0.0,0.0,accounting,low
7795,6129.0,0.63,0.62,,205.0,,,,,
7796,11776.0,0.81,0.62,3.0,128.0,4.0,0.0,0.0,product_mng,low
7797,5867.0,0.18,0.96,3.0,214.0,6.0,0.0,0.0,sales,high
7798,7159.0,0.59,0.6,,203.0,,,,,
7799,8133.0,0.6,0.71,,205.0,,,,,
7800,2154.0,0.73,,4.0,236.0,5.0,0.0,0.0,IT,low
7801,1823.0,,0.82,7.0,310.0,10.0,0.0,0.0,sales,medium
7802,1823.0,0.67,0.9,4.0,199.0,3.0,0.0,0.0,sales,medium
7803,7581.0,0.53,0.53,3.0,225.0,3.0,0.0,0.0,technical,low
7804,7627.0,0.58,0.71,,,,,,,
7805,7231.0,0.6,,,202.0,,,,,
7806,13897.0,0.69,0.45,4.0,,6.0,0.0,0.0,product_mng,low
7807,4177.0,0.68,0.68,3.0,233.0,3.0,1.0,0.0,support,medium
7808,8051.0,0.09,0.51,6.0,210.0,4.0,0.0,0.0,IT,medium
7809,1425.0,0.78,0.85,2.0,248.0,4.0,0.0,0.0,product_mng,low
7810,,0.11,0.95,7.0,269.0,4.0,0.0,0.0,sales,medium
7811,7624.0,0.61,0.71,,200.0,,,,,
7812,10716.0,0.64,0.89,3.0,151.0,2.0,0.0,0.0,IT,medium
7813,11429.0,0.45,0.73,4.0,202.0,2.0,0.0,0.0,sales,low
7814,10298.0,,0.99,4.0,264.0,3.0,0.0,1.0,management,high
7815,5340.0,0.85,0.98,4.0,274.0,5.0,0.0,0.0,marketing,low
7816,1507.0,0.11,,7.0,250.0,4.0,0.0,0.0,accounting,low
7817,7575.0,0.65,0.77,6.0,,6.0,,0.0,sales,medium
7818,13918.0,0.69,0.6,5.0,187.0,3.0,0.0,0.0,marketing,high
7819,2343.0,0.6,0.76,5.0,190.0,3.0,0.0,0.0,sales,medium
7820,2708.0,0.94,0.85,4.0,250.0,5.0,1.0,0.0,IT,low
7821,13906.0,0.62,0.48,3.0,143.0,3.0,1.0,1.0,marketing,low
7822,13056.0,0.42,0.49,2.0,156.0,3.0,0.0,0.0,technical,medium
