,index,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
3219,4805,4805,7923.0,0.77,0.98,5.0,147.0,6.0,0.0,0.0,technical,medium
3220,4807,4807,2439.0,0.15,0.75,7.0,275.0,4.0,0.0,0.0,IT,medium
3221,4808,4808,8577.0,0.14,0.82,5.0,298.0,4.0,0.0,0.0,IT,low
3222,4810,4810,8645.0,0.87,0.76,3.0,287.0,5.0,0.0,0.0,IT,low
3223,4811,4811,8653.0,0.73,0.95,2.0,279.0,3.0,0.0,0.0,IT,low
3224,4814,4814,2595.0,0.45,0.48,2.0,123.0,3.0,0.0,0.0,IT,low
3225,4815,4815,12472.0,0.63,0.49,4.0,147.0,3.0,0.0,0.0,sales,medium
3226,4819,4819,5278.0,0.63,0.76,4.0,162.0,2.0,0.0,0.0,sales,low
3227,4821,4821,3384.0,0.91,0.52,2.0,122.0,5.0,0.0,0.0,hr,low
3228,4822,4822,4771.0,0.77,0.82,6.0,256.0,4.0,1.0,0.0,sales,medium
3229,4823,4823,2267.0,0.73,0.86,3.0,260.0,5.0,1.0,0.0,hr,low
3230,4824,4824,12380.0,0.83,0.91,3.0,264.0,4.0,1.0,0.0,sales,medium
3231,4826,4826,6402.0,0.61,0.6,5.0,243.0,5.0,0.0,0.0,IT,medium
3232,4827,4827,9563.0,0.5,0.75,5.0,250.0,3.0,0.0,0.0,IT,medium
3233,4829,4829,11839.0,0.93,0.85,3.0,255.0,10.0,0.0,0.0,sales,medium
3234,4831,4831,5083.0,0.11,0.72,6.0,279.0,4.0,0.0,0.0,sales,medium
3235,4835,4835,12431.0,0.88,0.92,5.0,145.0,3.0,0.0,0.0,marketing,low
3236,4836,4836,13505.0,0.37,0.52,2.0,152.0,3.0,0.0,0.0,technical,low
3237,4837,4837,11953.0,0.71,0.72,3.0,191.0,4.0,0.0,0.0,sales,medium
3238,4839,4839,7086.0,0.78,0.97,4.0,285.0,3.0,0.0,0.0,hr,low
3239,4840,4840,1329.0,0.64,0.56,3.0,147.0,3.0,0.0,0.0,marketing,medium
3240,4843,4843,1757.0,0.65,0.47,2.0,196.0,2.0,0.0,0.0,marketing,low
3241,4844,4844,10039.0,0.55,0.82,4.0,249.0,4.0,0.0,0.0,accounting,medium
3242,4845,4845,14062.0,0.71,0.45,2.0,257.0,6.0,0.0,0.0,sales,low
3243,4846,4846,8155.0,0.81,0.57,4.0,196.0,3.0,0.0,0.0,sales,low
3244,4847,4847,13284.0,0.62,0.67,4.0,170.0,3.0,0.0,0.0,sales,medium
3245,4848,4848,7829.0,0.96,0.74,4.0,136.0,3.0,0.0,1.0,sales,medium
3246,4850,4850,12955.0,0.47,0.54,2.0,128.0,3.0,0.0,0.0,technical,low
3247,4851,4851,7394.0,0.44,0.87,5.0,155.0,5.0,0.0,0.0,hr,medium
3248,4852,4852,8680.0,0.5,1.0,5.0,168.0,6.0,1.0,0.0,support,low
3249,4853,4853,11585.0,0.67,0.7,3.0,149.0,2.0,0.0,0.0,sales,medium
3250,4854,4854,4200.0,0.42,0.48,4.0,148.0,6.0,0.0,0.0,technical,medium
3251,4855,4855,2738.0,0.69,0.49,2.0,104.0,3.0,0.0,0.0,support,low
3252,4857,4857,7512.0,0.8,1.0,6.0,243.0,5.0,0.0,0.0,sales,medium
3253,4858,4858,10624.0,0.25,0.77,3.0,269.0,8.0,0.0,0.0,management,high
3254,4859,4859,9062.0,0.61,0.74,3.0,162.0,2.0,0.0,0.0,IT,high
3255,4860,4860,1306.0,0.86,0.95,5.0,254.0,5.0,0.0,0.0,support,medium
3256,4861,4861,4518.0,0.95,0.52,3.0,211.0,3.0,0.0,0.0,technical,medium
3257,4862,4862,2056.0,0.91,0.83,3.0,207.0,4.0,1.0,0.0,support,medium
3258,4863,4863,1812.0,0.69,0.77,3.0,302.0,4.0,0.0,0.0,sales,low
3259,4864,4864,12316.0,0.81,0.76,3.0,217.0,3.0,1.0,1.0,management,low
3260,4866,4866,3096.0,0.6,0.63,5.0,201.0,2.0,0.0,0.0,sales,low
3261,4867,4867,1551.0,0.77,0.83,5.0,293.0,5.0,0.0,0.0,IT,medium
3262,4869,4869,1385.0,0.29,0.96,5.0,243.0,5.0,0.0,0.0,IT,medium
3263,4870,4870,3558.0,0.4,0.47,2.0,156.0,3.0,0.0,0.0,marketing,medium
3264,4871,4871,14061.0,0.72,0.86,4.0,196.0,3.0,0.0,0.0,hr,low
3265,4873,4873,8636.0,0.63,0.97,4.0,250.0,2.0,0.0,1.0,IT,low
3266,4875,4875,1709.0,0.16,0.86,4.0,248.0,3.0,0.0,1.0,accounting,medium
3267,4876,4876,8217.0,0.82,0.72,5.0,274.0,3.0,0.0,0.0,technical,high
3268,4877,4877,6476.0,0.55,0.47,4.0,201.0,2.0,0.0,0.0,management,high
3269,4878,4878,4723.0,0.72,0.75,3.0,195.0,2.0,0.0,0.0,sales,medium
3270,4879,4879,8873.0,0.69,0.64,4.0,204.0,3.0,0.0,1.0,marketing,medium
3271,4881,4881,12991.0,1.0,0.9,3.0,125.0,8.0,0.0,0.0,sales,low
3272,4884,4884,7286.0,0.73,0.8,4.0,201.0,3.0,0.0,0.0,sales,low
3273,4886,4886,2445.0,0.12,0.99,4.0,237.0,5.0,0.0,0.0,support,low
3274,4887,4887,14040.0,0.63,0.76,6.0,187.0,4.0,0.0,0.0,sales,medium
3275,4889,4889,2834.0,0.6,0.54,4.0,153.0,3.0,0.0,0.0,IT,medium
3276,4890,4890,7859.0,0.75,0.96,3.0,199.0,5.0,0.0,0.0,product_mng,low
3277,4892,4892,3716.0,0.15,0.77,6.0,131.0,4.0,0.0,0.0,support,high
3278,4895,4895,1302.0,1.0,0.87,5.0,275.0,5.0,0.0,0.0,product_mng,low
3279,4900,4900,6584.0,0.77,0.78,3.0,162.0,3.0,0.0,1.0,sales,medium
3280,4901,4901,4706.0,0.94,0.71,5.0,187.0,3.0,0.0,0.0,marketing,low
3281,4903,4903,1160.0,0.34,0.59,2.0,131.0,3.0,0.0,0.0,technical,low
3282,4905,4905,7684.0,0.88,0.69,4.0,220.0,5.0,0.0,0.0,sales,low
3283,4906,4906,2287.0,0.72,0.72,4.0,265.0,4.0,0.0,0.0,IT,low
3284,4908,4908,4190.0,0.96,0.5,3.0,141.0,3.0,0.0,0.0,technical,low
3285,4909,4909,11652.0,0.66,0.66,3.0,140.0,2.0,0.0,0.0,support,medium
3286,4911,4911,2711.0,0.09,0.72,6.0,289.0,4.0,0.0,0.0,technical,low
3287,4912,4912,7366.0,0.8,0.74,4.0,202.0,2.0,0.0,0.0,accounting,medium
3288,4914,4914,10691.0,0.61,0.86,4.0,174.0,3.0,0.0,0.0,IT,medium
3289,4915,4915,9321.0,0.63,0.47,3.0,159.0,2.0,0.0,0.0,sales,low
3290,4916,4916,10488.0,0.71,0.84,5.0,191.0,3.0,0.0,0.0,accounting,high
3291,4919,4919,12747.0,0.66,0.55,3.0,266.0,3.0,0.0,1.0,hr,medium
3292,4920,4920,2788.0,0.73,0.93,3.0,264.0,8.0,0.0,0.0,sales,medium
3293,4921,4921,4987.0,0.49,0.82,3.0,163.0,2.0,0.0,0.0,accounting,low
3294,4922,4922,2737.0,0.77,0.72,3.0,96.0,4.0,0.0,0.0,sales,medium
3295,4923,4923,14319.0,0.45,0.44,2.0,148.0,3.0,0.0,0.0,product_mng,high
3296,4926,4926,5649.0,0.62,0.9,3.0,250.0,3.0,0.0,0.0,marketing,low
3297,4927,4927,1014.0,0.7,0.68,3.0,162.0,4.0,0.0,0.0,support,medium
3298,4928,4928,13115.0,0.15,0.58,5.0,146.0,6.0,0.0,0.0,sales,low
3299,4929,4929,4764.0,0.41,0.45,2.0,122.0,3.0,0.0,0.0,IT,medium
3300,4930,4930,9257.0,0.87,0.64,3.0,196.0,2.0,1.0,0.0,support,high
3301,4931,4931,9396.0,0.49,0.82,3.0,296.0,3.0,0.0,0.0,IT,medium
3302,4932,4932,10035.0,0.76,0.99,3.0,212.0,2.0,0.0,0.0,support,medium
3303,4934,4934,8471.0,0.86,0.67,4.0,226.0,3.0,0.0,0.0,support,medium
3304,4935,4935,11563.0,0.87,0.56,4.0,175.0,3.0,0.0,0.0,product_mng,low
3305,4937,4937,10630.0,0.61,0.72,4.0,246.0,3.0,1.0,0.0,hr,high
3306,4939,4939,9873.0,0.65,0.53,4.0,146.0,3.0,0.0,0.0,IT,medium
3307,4943,4943,9172.0,0.93,0.82,3.0,201.0,5.0,0.0,0.0,sales,medium
3308,4945,4945,7132.0,0.77,0.61,2.0,131.0,2.0,0.0,0.0,sales,low
3309,4946,4946,14999.0,0.93,0.8,3.0,247.0,3.0,0.0,0.0,sales,low
3310,4948,4948,12300.0,0.37,0.52,2.0,141.0,3.0,0.0,0.0,technical,low
3311,4949,4949,5981.0,0.69,0.61,5.0,134.0,3.0,0.0,0.0,sales,high
3312,4951,4951,7546.0,0.72,0.73,4.0,217.0,5.0,0.0,0.0,sales,low
3313,4952,4952,3460.0,0.92,0.99,5.0,236.0,2.0,0.0,0.0,technical,high
3314,4953,4953,3166.0,0.85,0.46,3.0,286.0,4.0,0.0,0.0,technical,medium
3315,4954,4954,14647.0,0.92,0.75,5.0,239.0,6.0,0.0,0.0,accounting,medium
3316,4958,4958,6444.0,0.97,0.89,3.0,160.0,3.0,0.0,0.0,RandD,medium
3317,4959,4959,283.0,0.13,0.98,6.0,270.0,5.0,0.0,0.0,technical,low
3318,4960,4960,8801.0,0.81,0.75,5.0,158.0,2.0,0.0,0.0,RandD,low
3319,4962,4962,6750.0,0.59,1.0,4.0,263.0,3.0,0.0,0.0,product_mng,medium
3320,4963,4963,14710.0,0.68,0.7,3.0,270.0,4.0,0.0,0.0,IT,low
3321,4964,4964,9344.0,0.78,0.67,3.0,181.0,2.0,0.0,0.0,sales,low
3322,4969,4969,870.0,0.97,0.97,5.0,245.0,5.0,0.0,0.0,IT,low
3323,4970,4970,13631.0,0.6,0.72,3.0,143.0,7.0,1.0,0.0,sales,high
3324,4972,4972,2026.0,0.12,0.84,7.0,275.0,4.0,0.0,0.0,technical,low
3325,4976,4976,9452.0,0.59,0.59,2.0,180.0,3.0,0.0,0.0,product_mng,medium
3326,4977,4977,12774.0,0.62,0.88,3.0,143.0,7.0,0.0,0.0,sales,medium
3327,4978,4978,14283.0,0.97,0.51,2.0,146.0,3.0,0.0,0.0,technical,low
3328,4980,4980,13728.0,0.71,0.47,2.0,149.0,3.0,0.0,0.0,accounting,low
3329,4981,4981,3624.0,0.61,0.77,3.0,250.0,10.0,1.0,0.0,sales,medium
3330,4982,4982,12284.0,0.53,0.47,3.0,186.0,3.0,0.0,0.0,marketing,medium
3331,4984,4984,3889.0,0.67,0.97,4.0,272.0,2.0,0.0,0.0,accounting,low
3332,4987,4987,3812.0,0.57,0.71,3.0,260.0,2.0,0.0,0.0,support,low
3333,4988,4988,7303.0,0.78,0.56,4.0,200.0,3.0,0.0,0.0,sales,medium
3334,4993,4993,14706.0,0.61,0.56,4.0,279.0,5.0,0.0,0.0,sales,medium
3335,4994,4994,12759.0,0.94,0.56,5.0,153.0,8.0,0.0,0.0,management,medium
3336,4995,4995,9671.0,0.17,0.48,6.0,268.0,3.0,0.0,0.0,RandD,medium
3337,4996,4996,2554.0,0.93,0.91,3.0,197.0,2.0,0.0,0.0,hr,low
3338,4998,4998,3766.0,0.37,0.51,4.0,147.0,3.0,0.0,0.0,sales,low
3339,5000,5000,13452.0,0.24,0.76,5.0,262.0,4.0,1.0,0.0,technical,medium
3340,5001,5001,3809.0,0.73,0.56,4.0,153.0,3.0,0.0,0.0,IT,medium
3341,5002,5002,5292.0,0.77,0.88,4.0,258.0,5.0,0.0,0.0,support,medium
3342,5004,5004,7386.0,0.53,0.71,4.0,203.0,2.0,1.0,0.0,RandD,low
3343,5005,5005,13070.0,0.8,0.73,3.0,266.0,3.0,1.0,0.0,sales,medium
3344,5006,5006,4950.0,0.78,0.75,3.0,199.0,3.0,0.0,0.0,sales,medium
3345,5007,5007,8312.0,0.6,0.53,5.0,114.0,3.0,0.0,0.0,hr,low
3346,5008,5008,13270.0,0.95,0.52,2.0,307.0,2.0,0.0,0.0,sales,low
3347,5010,5010,9773.0,0.54,0.66,3.0,146.0,3.0,0.0,0.0,marketing,medium
3348,5011,5011,4684.0,0.59,0.69,3.0,163.0,3.0,0.0,0.0,support,medium
3349,5012,5012,2960.0,0.6,0.69,3.0,261.0,6.0,0.0,0.0,technical,low
3350,5015,5015,5580.0,0.09,0.91,3.0,250.0,4.0,0.0,0.0,accounting,medium
3351,5017,5017,9767.0,0.71,0.72,3.0,266.0,4.0,0.0,0.0,accounting,medium
3352,5020,5020,5404.0,0.67,0.91,3.0,261.0,4.0,0.0,0.0,RandD,medium
3353,5021,5021,2855.0,0.6,0.67,3.0,154.0,3.0,0.0,0.0,technical,low
3354,5022,5022,8945.0,0.73,0.66,3.0,199.0,3.0,0.0,0.0,RandD,medium
3355,5023,5023,328.0,0.94,1.0,3.0,203.0,5.0,0.0,0.0,support,medium
3356,5026,5026,3012.0,0.82,0.96,3.0,236.0,6.0,0.0,0.0,sales,low
3357,5027,5027,861.0,0.78,0.68,4.0,217.0,3.0,0.0,0.0,sales,medium
3358,5029,5029,3712.0,0.69,0.44,2.0,139.0,2.0,1.0,0.0,marketing,low
3359,5031,5031,14105.0,0.78,0.85,4.0,285.0,4.0,0.0,0.0,technical,high
3360,5032,5032,4372.0,0.89,0.74,3.0,255.0,3.0,0.0,0.0,technical,low
3361,5034,5034,576.0,0.82,1.0,3.0,273.0,5.0,0.0,0.0,accounting,low
3362,5035,5035,1662.0,0.88,0.99,7.0,272.0,4.0,0.0,0.0,accounting,low
3363,5036,5036,8942.0,0.68,0.73,3.0,201.0,2.0,0.0,0.0,sales,medium
3364,5040,5040,8945.0,0.96,0.75,4.0,274.0,4.0,0.0,0.0,sales,low
3365,5041,5041,2263.0,0.79,0.89,4.0,151.0,3.0,0.0,0.0,technical,low
3366,5042,5042,1270.0,0.13,0.91,6.0,284.0,5.0,0.0,0.0,IT,low
3367,5043,5043,12289.0,0.13,0.37,6.0,281.0,4.0,0.0,0.0,technical,low
3368,5044,5044,919.0,0.98,0.87,3.0,234.0,5.0,0.0,0.0,IT,medium
3369,5045,5045,5801.0,0.68,0.48,3.0,197.0,3.0,1.0,0.0,hr,medium
3370,5046,5046,9433.0,0.58,0.66,3.0,256.0,5.0,0.0,0.0,IT,medium
3371,5047,5047,14938.0,0.9,0.74,3.0,272.0,3.0,0.0,0.0,management,low
3372,5048,5048,7827.0,0.67,0.51,3.0,134.0,4.0,0.0,0.0,sales,low
3373,5049,5049,9515.0,0.52,0.67,3.0,176.0,2.0,0.0,0.0,product_mng,medium
3374,5050,5050,3120.0,0.62,0.71,3.0,250.0,3.0,0.0,0.0,sales,medium
3375,5051,5051,7952.0,0.21,0.69,6.0,264.0,4.0,0.0,0.0,support,low
3376,5052,5052,9869.0,0.82,0.72,3.0,200.0,3.0,0.0,0.0,marketing,medium
3377,5053,5053,9248.0,0.42,0.63,2.0,195.0,3.0,0.0,0.0,accounting,medium
3378,5054,5054,9714.0,0.13,0.85,6.0,258.0,4.0,0.0,0.0,sales,low
3379,5057,5057,7744.0,0.25,0.75,6.0,260.0,3.0,1.0,0.0,technical,low
3380,5058,5058,12574.0,0.75,0.77,4.0,206.0,3.0,0.0,0.0,technical,medium
3381,5060,5060,1414.0,0.22,0.97,5.0,288.0,2.0,1.0,0.0,product_mng,medium
3382,5064,5064,12457.0,0.61,0.8,6.0,196.0,4.0,0.0,0.0,support,high
3383,5067,5067,7423.0,0.58,0.69,4.0,197.0,3.0,0.0,0.0,management,medium
3384,5068,5068,11908.0,0.63,0.76,4.0,157.0,3.0,0.0,0.0,sales,low
3385,5070,5070,11106.0,0.71,0.97,2.0,144.0,4.0,0.0,0.0,sales,low
3386,5074,5074,3865.0,0.73,0.51,3.0,110.0,4.0,0.0,0.0,sales,medium
3387,5075,5075,2890.0,0.65,0.7,3.0,198.0,3.0,0.0,0.0,technical,low
3388,5077,5077,12002.0,0.43,0.48,2.0,161.0,2.0,0.0,0.0,marketing,low
3389,5078,5078,9360.0,0.7,0.68,4.0,173.0,3.0,0.0,0.0,product_mng,high
3390,5079,5079,11704.0,0.61,0.7,3.0,252.0,7.0,0.0,0.0,management,medium
3391,5080,5080,4221.0,0.69,0.63,3.0,235.0,3.0,0.0,0.0,technical,medium
3392,5081,5081,14607.0,0.56,0.51,3.0,132.0,10.0,0.0,0.0,management,low
3393,5082,5082,2199.0,0.84,0.84,3.0,99.0,3.0,0.0,0.0,accounting,low
3394,5083,5083,6628.0,0.85,0.62,2.0,146.0,3.0,0.0,0.0,marketing,low
3395,5084,5084,4362.0,0.83,0.72,3.0,197.0,10.0,0.0,0.0,sales,medium
3396,5086,5086,5628.0,0.89,1.0,4.0,202.0,3.0,0.0,0.0,RandD,low
3397,5087,5087,9245.0,0.68,0.81,4.0,251.0,2.0,0.0,0.0,support,high
3398,5092,5092,3246.0,0.4,0.42,2.0,181.0,3.0,0.0,0.0,marketing,medium
3399,5093,5093,10618.0,0.1,0.81,6.0,271.0,6.0,0.0,0.0,marketing,low
3400,5094,5094,14457.0,0.19,0.91,6.0,262.0,4.0,0.0,0.0,sales,medium
3401,5095,5095,8299.0,0.76,0.7,4.0,139.0,3.0,0.0,0.0,marketing,medium
3402,5097,5097,13936.0,0.96,0.91,5.0,269.0,6.0,0.0,0.0,product_mng,low
3403,5099,5099,14069.0,0.39,0.51,2.0,123.0,2.0,0.0,0.0,sales,low
3404,5100,5100,9103.0,0.61,0.68,4.0,190.0,4.0,0.0,0.0,sales,medium
3405,5104,5104,3619.0,0.76,0.81,4.0,278.0,5.0,0.0,0.0,marketing,low
3406,5105,5105,11439.0,0.75,0.98,6.0,255.0,3.0,1.0,0.0,RandD,low
3407,5106,5106,8157.0,0.13,0.73,3.0,242.0,4.0,0.0,0.0,sales,low
3408,5107,5107,10184.0,0.18,0.6,6.0,155.0,4.0,1.0,0.0,accounting,low
3409,5109,5109,14590.0,0.48,0.67,3.0,146.0,3.0,0.0,0.0,IT,high
3410,5110,5110,5687.0,0.64,0.74,3.0,143.0,2.0,1.0,0.0,RandD,low
3411,5111,5111,14223.0,0.43,0.49,2.0,133.0,3.0,0.0,0.0,technical,low
3412,5112,5112,3608.0,0.42,0.44,2.0,147.0,3.0,0.0,0.0,technical,medium
3413,5113,5113,4062.0,0.6,0.76,4.0,128.0,3.0,0.0,0.0,marketing,low
3414,5114,5114,14049.0,0.61,0.5,6.0,136.0,7.0,0.0,0.0,sales,medium
3415,5116,5116,2371.0,0.71,0.82,3.0,166.0,4.0,0.0,0.0,sales,low
3416,5117,5117,2815.0,0.71,0.67,4.0,149.0,3.0,0.0,0.0,product_mng,medium
3417,5118,5118,3018.0,0.62,0.52,3.0,135.0,3.0,0.0,0.0,accounting,medium
3418,5119,5119,12741.0,0.17,0.67,3.0,194.0,4.0,0.0,0.0,marketing,medium
3419,5122,5122,6039.0,0.13,0.9,6.0,223.0,4.0,0.0,0.0,sales,medium
3420,5123,5123,11480.0,0.24,0.8,6.0,249.0,4.0,0.0,0.0,RandD,low
3421,5124,5124,13987.0,0.73,0.88,4.0,156.0,10.0,0.0,0.0,management,high
3422,5126,5126,12037.0,0.88,0.83,4.0,200.0,2.0,0.0,0.0,RandD,medium
3423,5127,5127,8908.0,0.79,0.84,5.0,278.0,6.0,0.0,0.0,technical,medium
3424,5128,5128,10780.0,0.6,0.58,3.0,193.0,2.0,0.0,0.0,sales,low
3425,5129,5129,11963.0,0.75,0.47,4.0,137.0,3.0,0.0,1.0,management,medium
3426,5130,5130,4144.0,0.64,0.83,3.0,225.0,5.0,0.0,0.0,hr,high
3427,5131,5131,2783.0,0.84,1.0,4.0,250.0,3.0,0.0,0.0,sales,low
3428,5132,5132,6867.0,0.76,0.92,5.0,156.0,2.0,0.0,0.0,hr,low
3429,5133,5133,6578.0,0.67,0.77,3.0,200.0,3.0,0.0,0.0,hr,low
3430,5135,5135,3787.0,0.73,0.81,4.0,242.0,3.0,0.0,0.0,management,high
3431,5136,5136,14313.0,0.41,0.49,4.0,139.0,3.0,0.0,0.0,sales,medium
3432,5138,5138,14543.0,0.91,0.78,3.0,233.0,2.0,0.0,0.0,sales,low
3433,5139,5139,12943.0,0.84,0.71,4.0,285.0,4.0,0.0,0.0,IT,medium
3434,5140,5140,11672.0,0.4,0.52,2.0,139.0,3.0,0.0,0.0,sales,medium
3435,5141,5141,6636.0,0.7,0.98,4.0,251.0,3.0,0.0,0.0,RandD,medium
3436,5142,5142,2936.0,0.61,0.92,4.0,284.0,3.0,0.0,0.0,technical,low
3437,5144,5144,3389.0,0.6,0.82,3.0,138.0,4.0,0.0,0.0,sales,medium
3438,5146,5146,4417.0,0.94,0.78,3.0,273.0,3.0,0.0,0.0,sales,low
3439,5148,5148,9611.0,0.97,0.85,4.0,147.0,4.0,0.0,0.0,IT,low
3440,5150,5150,12106.0,0.76,0.59,6.0,205.0,4.0,0.0,0.0,sales,medium
3441,5151,5151,13592.0,0.75,0.84,3.0,199.0,3.0,0.0,1.0,management,medium
3442,5153,5153,10841.0,0.78,0.98,3.0,247.0,3.0,0.0,0.0,sales,low
3443,5155,5155,4030.0,0.5,0.4,2.0,96.0,3.0,0.0,0.0,IT,low
3444,5157,5157,10182.0,0.7,0.57,4.0,133.0,2.0,0.0,0.0,support,low
3445,5158,5158,3327.0,0.64,0.41,2.0,174.0,2.0,0.0,0.0,marketing,medium
3446,5159,5159,5034.0,0.6,0.99,4.0,240.0,2.0,0.0,0.0,support,high
3447,5162,5162,14670.0,0.72,0.82,4.0,235.0,4.0,0.0,0.0,management,low
3448,5163,5163,13058.0,0.13,0.66,6.0,209.0,4.0,0.0,0.0,sales,low
3449,5164,5164,8247.0,0.36,0.45,2.0,124.0,3.0,0.0,0.0,marketing,low
3450,5165,5165,3484.0,0.62,0.52,4.0,255.0,3.0,0.0,0.0,management,medium
3451,5166,5166,13678.0,0.9,0.97,4.0,216.0,6.0,1.0,0.0,sales,high
3452,5168,5168,14049.0,0.95,0.49,3.0,222.0,3.0,0.0,1.0,accounting,low
3453,5169,5169,3777.0,0.85,0.53,5.0,116.0,2.0,0.0,0.0,RandD,high
3454,5170,5170,8915.0,0.2,0.38,4.0,246.0,2.0,1.0,0.0,support,low
3455,5171,5171,1820.0,0.96,0.71,4.0,250.0,3.0,0.0,0.0,sales,medium
3456,5173,5173,8531.0,0.72,0.79,3.0,136.0,3.0,0.0,0.0,technical,high
3457,5174,5174,1264.0,0.79,0.77,4.0,264.0,5.0,0.0,0.0,IT,medium
3458,5175,5175,2863.0,0.65,0.47,2.0,164.0,3.0,0.0,0.0,accounting,low
3459,5176,5176,2456.0,0.69,0.66,4.0,195.0,3.0,0.0,0.0,RandD,low
3460,5178,5178,935.0,0.15,0.91,6.0,297.0,4.0,0.0,0.0,IT,medium
3461,5181,5181,12939.0,0.68,0.78,3.0,191.0,7.0,0.0,0.0,sales,medium
3462,5182,5182,12694.0,0.41,0.69,3.0,157.0,3.0,0.0,0.0,sales,high
3463,5183,5183,10486.0,0.7,0.47,3.0,141.0,3.0,0.0,0.0,management,low
3464,5186,5186,2517.0,0.41,0.47,3.0,125.0,3.0,0.0,0.0,technical,low
3465,5187,5187,12116.0,0.7,0.55,4.0,251.0,8.0,0.0,0.0,management,low
3466,5188,5188,526.0,0.13,0.46,6.0,195.0,4.0,1.0,0.0,marketing,medium
3467,5190,5190,5165.0,0.09,0.42,6.0,276.0,4.0,0.0,0.0,support,medium
3468,5191,5191,1836.0,1.0,0.85,3.0,190.0,3.0,0.0,0.0,IT,medium
3469,5193,5193,14091.0,0.79,0.74,3.0,198.0,3.0,0.0,1.0,management,high
3470,5194,5194,2470.0,0.39,0.48,2.0,158.0,3.0,0.0,0.0,technical,low
3471,5198,5198,2911.0,0.55,0.89,3.0,196.0,3.0,0.0,0.0,hr,medium
3472,5199,5199,7852.0,0.8,0.66,4.0,203.0,2.0,1.0,0.0,sales,medium
3473,5200,5200,7745.0,0.61,0.82,3.0,209.0,8.0,0.0,0.0,management,medium
3474,5202,5202,2918.0,0.12,0.86,6.0,228.0,6.0,0.0,0.0,support,medium
3475,5205,5205,2211.0,0.13,0.89,6.0,260.0,4.0,0.0,0.0,marketing,low
3476,5206,5206,14221.0,0.91,0.93,4.0,240.0,3.0,0.0,1.0,support,medium
3477,5208,5208,8105.0,0.73,0.96,3.0,261.0,2.0,0.0,0.0,hr,high
3478,5209,5209,7176.0,0.8,0.48,6.0,294.0,8.0,0.0,0.0,sales,low
3479,5211,5211,577.0,0.71,0.97,5.0,247.0,4.0,0.0,0.0,support,low
3480,5212,5212,13092.0,0.88,0.66,5.0,271.0,2.0,0.0,0.0,sales,medium
3481,5215,5215,5125.0,1.0,0.53,4.0,161.0,3.0,1.0,1.0,sales,medium
3482,5216,5216,2688.0,0.41,0.48,2.0,140.0,3.0,0.0,0.0,marketing,low
3483,5217,5217,14393.0,0.92,0.73,4.0,157.0,8.0,0.0,0.0,management,high
3484,5218,5218,7701.0,0.61,0.68,4.0,171.0,2.0,0.0,0.0,IT,medium
3485,5219,5219,3928.0,0.62,0.76,5.0,218.0,4.0,0.0,0.0,sales,medium
3486,5221,5221,3612.0,0.92,0.63,5.0,189.0,3.0,0.0,0.0,sales,medium
3487,5222,5222,7337.0,0.85,0.8,3.0,269.0,4.0,0.0,0.0,IT,medium
3488,5228,5228,3172.0,0.14,0.81,6.0,272.0,4.0,0.0,0.0,marketing,low
3489,5229,5229,4460.0,0.64,0.48,5.0,168.0,3.0,0.0,0.0,accounting,high
3490,5230,5230,12048.0,0.94,0.73,3.0,199.0,4.0,0.0,0.0,IT,medium
3491,5231,5231,7903.0,0.68,0.48,3.0,200.0,2.0,0.0,0.0,support,high
3492,5234,5234,13001.0,0.12,0.9,6.0,255.0,4.0,0.0,0.0,sales,low
3493,5235,5235,2015.0,0.42,0.44,6.0,270.0,5.0,0.0,0.0,technical,low
3494,5236,5236,8756.0,0.64,0.92,4.0,153.0,2.0,0.0,0.0,technical,low
3495,5237,5237,1562.0,0.48,0.73,4.0,109.0,3.0,0.0,0.0,product_mng,low
3496,5238,5238,3500.0,0.84,0.99,3.0,268.0,4.0,0.0,0.0,support,medium
3497,5239,5239,1555.0,0.15,0.86,5.0,261.0,4.0,0.0,0.0,sales,low
3498,5240,5240,557.0,0.74,0.5,2.0,142.0,3.0,0.0,0.0,marketing,low
3499,5241,5241,13816.0,0.13,0.86,7.0,299.0,4.0,0.0,0.0,support,medium
3500,5242,5242,10877.0,0.7,0.86,4.0,134.0,3.0,0.0,0.0,accounting,medium
3501,5243,5243,865.0,0.62,0.76,5.0,154.0,3.0,0.0,0.0,sales,low
3502,5244,5244,8845.0,0.62,0.43,5.0,259.0,5.0,0.0,0.0,IT,medium
3503,5245,5245,7651.0,0.59,0.68,3.0,161.0,2.0,0.0,0.0,support,medium
3504,5248,5248,2627.0,0.43,0.53,2.0,133.0,5.0,0.0,0.0,technical,medium
3505,5250,5250,11792.0,0.76,0.65,3.0,182.0,3.0,0.0,0.0,marketing,medium
3506,5252,5252,5947.0,0.87,0.53,4.0,178.0,3.0,0.0,0.0,sales,medium
3507,5254,5254,1149.0,0.69,0.79,2.0,250.0,3.0,0.0,0.0,technical,low
3508,5256,5256,3260.0,0.54,0.6,3.0,182.0,3.0,0.0,0.0,technical,medium
3509,5257,5257,3437.0,0.44,0.42,2.0,150.0,3.0,0.0,0.0,marketing,low
3510,5258,5258,14188.0,0.37,0.87,6.0,133.0,5.0,0.0,0.0,sales,low
